TGEAPCET-2024 LAST RANK STATEMENT FINAL PHASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inst
 Code",Institute Name,Place,"Dist 
Code",Co Education,College Type,Year of Estab,Branch Code,Branch Name,"OC 
BOYS","OC 
GIRLS","BC_A 
BOYS","BC_A 
GIRLS","BC_B 
BOYS","BC_B 
GIRLS","BC_C 
BOYS","BC_C 
GIRLS","BC_D 
BOYS","BC_D 
GIRLS","BC_E 
BOYS","BC_E 
GIRLS","SC 
BOYS","SC 
GIRLS","ST 
BOYS","ST 
GIRLS","EWS 
GEN OU","EWS 
GIRLS OU",Tuition Fee,Affiliated To
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),49085,49085,159512,159512,136098,139793,85176,88148,118352,118352,157647,157647,169872,171148,179314,179387,84848,98083,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,70310,70310,141724,145285,130543,144950,94950,94950,118343,126255,112690,112690,171041,171632,179610,179610,112443,112443,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86127,87585,149117,149117,160144,160871,86127,87585,126458,127870,86127,164843,172603,174259,175504,175504,124190,124190,60000,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,90968,90968,137349,180394,164160,175362,90968,90968,114239,150196,150524,150524,171297,171297,171180,177848,105534,144472,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CIV,CIVIL ENGINEERING,104522,104522,164316,164316,144625,178614,104522,130155,159383,159383,163192,163192,172672,177185,173916,178561,127576,127576,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),45882,66500,130123,163811,128065,128065,92454,92454,98491,99623,45882,66500,170016,170016,172905,179185,97470,97470,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),70700,70884,128994,140934,115278,115278,70700,70884,82146,120328,164449,164449,167409,167409,174167,177474,107853,108445,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,66809,66809,157751,164494,124771,134669,112811,112811,106502,112580,111730,156590,170187,171630,178577,179243,106383,106383,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),73633,73633,161793,163971,136325,137817,73633,73633,111710,118913,141687,141687,170807,172398,179549,180144,111389,112203,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,82370,82370,137676,137676,113699,113699,82370,124224,109324,120710,155665,155665,170468,170468,176577,176577,82370,98336,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,111028,111028,154926,154926,147028,159907,111028,111028,125520,136591,155885,161817,171624,176405,177916,177916,158896,158896,60000,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,102837,102837,102837,162477,151510,180011,102837,102837,146159,146159,102837,144540,173986,179996,176883,176883,126351,138811,60000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,48545,48545,177874,177874,180295,180295,139643,139643,109369,179078,138215,154504,171183,179759,180068,180068,48545,48545,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,BIO,BIO-TECHNOLOGY,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,168715,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,80812,80812,144171,144171,154335,154335,99853,99853,148825,148825,110859,110859,177670,177670,180089,180089,149929,149929,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSG,COMPUTER SCIENCE & DESIGN,139269,139269,139269,139269,161042,180333,139269,139269,139269,139269,139269,139269,177723,177723,179634,179880,139269,139269,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),84718,84718,166116,166116,120413,159644,84718,84718,171291,171291,149368,149368,167577,174517,180319,180319,142058,155777,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,110960,110960,110960,166663,110960,110960,110960,110960,110960,133619,110960,110960,172229,172229,142214,142214,110960,110960,100000,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,101609,101609,101609,101609,101609,101609,101609,101609,101609,101609,101609,101609,176609,176609,101609,101609,101609,101609,100000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,CIV,CIVIL ENGINEERING,55157,55157,108029,145202,122204,122204,55157,55157,84654,84654,115868,115868,129258,165293,158789,165208,94891,129234,120000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),21212,23212,55229,57962,32474,32474,123547,123547,33223,33223,85006,85006,78031,80896,96277,96277,22726,24916,120000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),20447,20532,52461,52461,31092,31092,33329,89322,31559,31559,63987,66771,72874,72874,89709,102432,21054,21947,120000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,18969,18969,44461,49710,27658,27658,73213,73213,28389,28389,49404,58838,66558,66558,82678,118653,19534,19764,120000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),16721,19931,47412,47412,28690,28690,29544,92420,30311,30311,54177,63907,71004,71004,86534,114562,20182,20742,120000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,23583,26122,66346,66346,42511,44683,23583,26122,35493,35493,76790,94914,84782,96825,98478,134197,28794,29606,120000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,30392,30392,97285,124179,86098,86098,30392,30392,50976,71314,156312,156312,155601,166348,149742,172237,61625,61625,120000,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,70347,70347,125096,125096,119089,143773,117482,117482,70347,70347,70347,146542,148403,177615,159840,159840,80688,80688,120000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,CIV,CIVIL ENGINEERING,115473,115473,115473,143693,146847,160860,115473,115473,146476,146476,155947,164271,171203,178354,173906,173906,134190,134190,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),77966,77966,156227,156227,129476,129497,77966,77966,116921,116921,77966,103155,167500,169130,175080,175811,98188,98188,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,CSE,COMPUTER SCIENCE AND ENGINEERING,67735,70438,153755,159709,125748,129802,79927,97306,113660,125946,145664,145664,166613,171825,174986,176373,87817,101918,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),47045,47045,121993,160077,91127,131213,47045,47045,110388,110388,104323,104323,167323,173036,175515,175515,84662,110051,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,104465,104465,146015,146015,126990,133329,104465,104465,112006,112006,155464,155464,154252,173443,172696,172696,110899,117184,70000,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,MEC,MECHANICAL ENGINEERING,69564,69564,148728,148728,159758,159758,69564,69564,140451,157138,136960,149553,179535,179535,179284,179284,69564,69564,70000,JNTUH
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,23429,NA,68334,NA,48835,NA,64011,NA,35984,NA,68031,NA,124252,NA,170624,NA,27485,70000,OU
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),24895,25427,63350,70051,50169,50169,38324,38324,37998,37998,106239,106239,128044,128044,168594,176907,28338,28338,70000,OU
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,73600,73600,141961,144109,138932,138932,73600,73600,113182,145868,103681,138669,165315,169709,153521,153521,127621,132816,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),23416,23416,68030,68030,37675,46483,125607,125607,42369,44168,67430,68112,80147,80147,100003,100003,26860,29211,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,17663,19313,55534,65779,35924,42561,63547,63547,36084,36084,63077,63077,64067,71941,68810,109285,29931,29931,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),22909,24130,52641,67632,42948,43266,22909,24130,40180,41867,70774,72555,76253,78878,93929,102864,26494,30458,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,34003,36160,109330,130583,62700,77340,53766,53766,57491,57491,99744,99744,111582,138011,98974,139352,45022,45022,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,75591,75591,158654,158654,108768,130752,110072,110072,108588,108588,133618,135965,165319,170919,126865,165307,78726,78726,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,30058,30058,81781,85694,58392,69538,30058,30058,50417,50417,90816,91281,113259,113259,112139,132343,34904,34904,120000,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,38099,38099,112058,119297,134326,149517,38099,133784,133365,156979,91759,91759,167562,179466,169363,169363,93187,156113,120000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,9453,NA,21624,NA,11923,NA,16345,NA,12185,NA,19541,NA,38431,NA,51937,NA,9562,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,7528,NA,15820,NA,9804,NA,22652,NA,8233,NA,16567,NA,28825,NA,43277,NA,7528,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,8020,NA,17437,NA,11179,NA,17655,NA,10623,NA,13864,NA,32668,NA,46594,NA,8199,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,12411,NA,34128,NA,19185,NA,59370,NA,17859,NA,36982,NA,54278,NA,69952,NA,13114,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,27497,NA,93599,NA,47336,NA,40051,NA,44924,NA,53648,NA,123189,NA,102642,NA,32723,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,ETM,ELECTRONICS AND TELEMATICS,NA,24268,NA,87848,NA,36468,NA,43867,NA,34082,NA,63430,NA,150804,NA,149974,NA,29535,100000,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,INF,INFORMATION TECHNOLOGY,NA,10941,NA,30774,NA,13483,NA,41018,NA,14407,NA,22018,NA,56562,NA,67232,NA,10941,100000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,CIV,CIVIL ENGINEERING,33985,33985,56740,56740,53711,80880,33985,33985,60719,74293,43515,43515,72657,106592,66081,104587,38807,69384,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8402,8456,20432,24936,12055,14453,23717,23717,10082,13886,21934,27575,33492,45719,37252,43577,8902,10233,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),7607,8889,19270,19270,10516,11213,27020,27020,9358,10897,18630,18630,31184,34666,31746,41341,8104,9462,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,6779,6779,13657,15831,8528,9494,10340,10340,7174,8450,12205,21341,24177,25926,26985,31903,6914,7656,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),6998,8364,15826,16739,9865,9906,6998,31831,8339,9659,18146,18146,28793,30885,32440,34458,7219,8511,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,8758,9422,23173,23173,12981,15589,24865,24865,14024,14024,24574,27987,34743,36125,34324,46618,9218,9422,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,15491,21512,59973,59973,32500,32500,15491,21512,33151,39229,15491,21512,68793,68793,53016,53016,15491,29904,130000,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,28436,28436,85689,85689,58470,117348,28436,28436,42731,46052,74632,74632,88476,99440,80497,165036,42180,42180,130000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CIV,CIVIL ENGINEERING,126276,126276,146915,153696,128414,134792,126276,126276,126434,139100,148846,148846,164881,174458,161043,179998,126276,134640,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),32818,32818,81348,91069,59280,61600,52874,63641,52828,62175,106865,106865,98715,98715,102751,134056,38832,38872,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),26674,28787,68126,70789,57851,57851,26674,28787,51846,54036,80133,91485,87222,94701,94823,116657,33331,35355,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,26530,26530,56786,56786,48212,52189,162596,162596,44286,44286,69904,87084,78962,88935,74473,77762,31758,33523,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),17983,17983,58984,75675,50088,50088,44637,44637,39316,46881,72609,93103,80786,88946,88012,100439,32321,32321,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),41098,46249,80593,80593,71313,73841,60383,60383,62009,74808,88039,88039,133684,136080,153943,153943,45050,46768,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,44448,44448,132092,156151,71466,84878,94596,94596,70544,72118,102072,152076,135336,137367,129305,164951,54584,54584,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,61541,61541,128001,162244,127897,138349,61541,61541,114837,114837,134826,146231,165648,172393,151618,177370,93530,93530,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,34980,34980,105525,121496,63759,65188,51872,51872,59898,66837,107228,107228,115369,122837,122846,152166,40357,45589,120000,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,116496,116496,163871,163871,149484,150103,116496,138935,133805,149513,161503,161503,170623,179039,167177,180409,116496,157107,120000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),37430,37430,95119,95537,62802,66713,121800,121800,60122,62594,106439,154509,118002,132841,158099,171927,44457,44500,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,31530,31530,83193,83193,54511,54511,31530,31530,50309,51298,62043,130862,108933,110390,125492,142018,41355,41355,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),34112,34162,89087,90632,60556,60556,91128,91128,59552,59552,112731,135260,108832,108832,149031,168022,42155,42155,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,40791,40791,98996,110177,67687,67687,40791,40791,58178,74812,117107,117107,145104,145104,166870,179816,42352,49282,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,45618,45618,45618,156324,90757,98948,106728,106728,103063,108145,45618,91792,151907,151907,167461,167461,79717,79717,90000,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,79877,79877,125274,125274,142548,142548,93347,112047,95807,100600,79877,79877,165360,165904,173989,173989,96893,96893,90000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CIV,CIVIL ENGINEERING,111477,111477,157080,159643,152520,157834,111477,111477,133700,133700,111477,160054,176150,177037,179394,179394,111477,135955,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),57762,57762,143880,161600,131245,134048,106384,106384,116219,118115,155422,155422,169303,170574,175815,177422,83173,83173,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,59387,59387,143472,158400,123167,123167,89055,89055,108876,108876,163593,163593,167649,169779,172394,179364,93640,100790,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),35075,35075,162330,162330,128649,129037,90864,90864,112221,117007,136586,136586,168895,173014,176537,177093,96802,104034,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),66938,66938,152464,152464,149591,158446,66938,66938,129324,129362,79480,155731,175980,175980,172001,175999,109147,119100,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,57771,57771,133123,139574,131117,131117,57771,106495,110319,133766,142232,142232,170872,172650,177116,178244,106203,113521,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,128006,128006,156015,156015,135648,135648,128006,128006,144578,157100,161792,161792,172247,174630,172906,178416,128006,148028,66000,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,76868,76868,157366,179505,170971,170971,76868,76868,76868,160449,76868,76868,177933,178370,179153,179153,133622,133622,66000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ANE,AERONAUTICAL ENGINEERING,24054,30108,35318,48278,36522,36522,24054,85521,37903,44226,44748,44748,39416,61908,89028,89028,29786,30728,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CIV,CIVIL ENGINEERING,47504,58297,107008,107008,67921,67921,47504,58297,80354,80354,47504,150785,132457,165016,112808,112808,90458,90458,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),15138,15138,43551,43551,24468,26978,15138,15138,24689,24689,49145,49145,59840,59840,46060,77365,17619,17619,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSE,COMPUTER SCIENCE AND ENGINEERING,14864,15845,35116,35116,22916,22916,54415,72046,20233,22483,37890,40638,54785,58201,63057,72179,16188,16188,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),16016,16086,37037,37037,25913,25913,75505,75505,21951,23193,46651,47155,59178,59178,63736,85392,17397,17645,101000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,21709,21709,49912,49912,33958,35836,21709,79321,34198,34198,66538,81679,73813,78391,78276,104224,22523,22542,101000,JNTUH
